36340;2006;Pop;accept;0.16919;over;0.06179;begging;0.0605;246;62;0.23754789272030652;14;390;107;85;2006
259538;2006;Pop;nothing;0.09526;really;0.05611;listening;0.05484;157;65;0.40372670807453415;2;1048;233;256;2006
198389;2009;Pop;fever;0.32915;night;0.11827;gim;0.10531;327;97;0.25935828877005346;15;3504;598;15;2009
298239;2006;Pop;tonight;0.0972;alright;0.07281;love;0.05897;342;65;0.17287234042553193;31;649;122;135;2006
218358;2006;Pop;dark;0.70115;out;0.24844;of;0.0903;4;6;1.0;0;5;5;298;2006
223695;2012;Pop;bella;0.38359;non;0.36062;che;0.27136;243;82;0.2724252491694352;29;244;81;299;2012
278863;2010;Pop;grown;0.11726;list;0.1012;christmas;0.09911;182;87;0.4084507042253521;7;180;86;300;2010
192585;2006;Pop;alive;0.10296;atomosphere;0.10158;rushed;0.09561;272;82;0.27796610169491526;12;1373;311;200;2006
192679;2006;Pop;everytime;0.04899;girl;0.04497;until;0.04094;279;134;0.44518272425249167;8;1373;311;200;2006
354204;2006;Pop;nobody;0.14132;alright;0.08504;makes;0.06154;251;105;0.3763440860215054;57;1381;369;60;2006
198768;2006;Pop;woman;0.214;than;0.12279;more;0.09454;284;112;0.345679012345679;4;3504;598;15;2006
160424;2008;Pop;choosing;0.12925;thank;0.11904;children;0.11105;175;82;0.3886255924170616;27;174;81;301;2008
354395;1977;Pop;change;0.06485;had;0.06353;live;0.06303;205;74;0.33183856502242154;17;1381;369;60;1977
259285;1994;Pop;whispering;0.28028;cares;0.15441;reputation;0.13934;347;65;0.17567567567567569;31;1048;233;256;1994
223848;2011;Pop;fascination;0.15427;inspiration;0.12465;rises;0.07479;233;102;0.3893129770992366;11;551;206;140;2011
290728;2008;Pop;nah;0.12647;night;0.06851;everytime;0.06749;270;94;0.30718954248366015;45;387;154;266;2008
74138;2008;Pop;claus;0.39011;santa;0.35946;town;0.16944;250;64;0.2379182156133829;42;459;135;262;2008
85493;2006;Pop;neutral;0.09492;churning;0.09072;usa;0.07734;274;103;0.36524822695035464;7;252;102;302;2006
124380;2012;Pop;waiting;0.10557;train;0.07383;hang;0.06659;112;59;0.47580645161290325;2;108;58;303;2012
342;2012;Pop;nobody;0.10418;like;0.06328;love;0.04442;227;76;0.2980392156862745;66;216;75;304;2012
21132;2015;Pop;vu;0.32102;dj;0.2061;fallen;0.11423;271;79;0.26421404682274247;24;251;78;305;2015
19161;2012;Pop;begging;0.33287;mercy;0.20455;release;0.15048;313;64;0.1893491124260355;55;590;134;259;2012
172850;2006;Pop;comedy;0.1204;casanova;0.11094;divine;0.08722;108;78;0.7222222222222222;0;105;77;306;2006
116374;2006;Pop;innocence;0.11587;eyes;0.08225;afraid;0.07501;250;69;0.2623574144486692;8;641;214;274;2006
116399;2006;Pop;amor;0.24737;que;0.17043;ti;0.16151;234;99;0.3574007220216607;15;641;214;274;2006
259474;2006;Pop;hoo;0.12566;baby;0.07939;ooh;0.0718;180;86;0.4574468085106383;13;1048;233;256;2006
62272;2000;Pop;wonderland;0.20081;winter;0.12792;snowman;0.11576;179;99;0.44594594594594594;23;170;98;307;2000
268642;2006;Pop;er;0.3956;lgt;0.36116;dann;0.35174;153;82;0.4530386740331492;28;431;158;218;2006
341641;2006;Pop;und;0.26904;aus;0.16742;ich;0.16633;526;255;0.4180327868852459;26;526;254;308;2006
197740;2007;Pop;c'est;0.54601;je;0.29034;et;0.18311;166;90;0.45;22;419;200;245;2007
248185;2013;Pop;coma;0.1504;life;0.14442;back;0.1039;239;78;0.2867647058823529;27;2528;762;89;2013
273981;2006;Pop;'ll;0.10785;sick;0.05213;obsession;0.04254;127;73;0.5748031496062992;12;203;111;21;2006
341821;2016;Pop;ayeayay;0.2878;hear;0.09207;can;0.06042;456;132;0.2533589251439539;63;445;131;309;2016
135617;2006;Pop;y;0.27013;que;0.13256;dos;0.12846;162;74;0.37373737373737376;14;163;73;310;2006
229055;2008;Pop;dream;0.10678;another;0.09301;funky;0.07827;353;111;0.2890625;60;342;110;311;2008
100409;2012;Pop;shatter;0.06994;tear;0.06907;rebound;0.06312;309;115;0.3362573099415205;36;289;114;312;2012
152744;2014;Pop;ooh;0.15634;yeah;0.07567;ball;0.06155;248;108;0.40601503759398494;5;229;107;313;2014
45210;2006;Pop;thinking;0.1907;gave;0.15375;love;0.10185;121;45;0.30405405405405406;17;122;44;314;2006
260944;2006;Pop;goin;0.10011;baby;0.07044;mercy;0.06012;355;132;0.3464566929133858;14;583;195;265;2006
221751;2009;Pop;us;0.18537;about;0.10273;they;0.08833;99;54;0.46956521739130436;17;441;134;184;2009
110645;2009;Pop;mentiste;0.13746;estar;0.12942;mas;0.11217;201;84;0.345679012345679;4;202;83;315;2009
16853;2007;Pop;selfish;0.07593;vain;0.06395;goes;0.05933;153;95;0.5491329479768786;13;146;94;316;2007
143071;2016;Pop;aquarius;0.15407;succeed;0.07703;killing;0.07093;269;91;0.314878892733564;16;257;90;317;2016
259584;2006;Pop;want;0.04807;109876;0.04344;baby;0.0337;318;123;0.36176470588235293;25;294;122;318;2006
24100;2011;Pop;maneating;0.14271;corporate;0.12378;cannibal;0.10271;242;125;0.4734848484848485;10;512;194;147;2011
125820;2006;Pop;knock;0.52394;wood;0.23527;better;0.13584;230;68;0.2595419847328244;61;222;67;319;2006
56116;2007;Pop;dream;0.14497;goodnight;0.10188;wherever;0.08672;208;84;0.37168141592920356;15;710;195;277;2007
315145;2006;Pop;pappa;0.09376;call;0.07658;umm;0.05624;221;98;0.42424242424242425;10;2217;399;4;2006
295991;1996;Pop;helpful;0.06917;difference;0.05205;rain;0.04984;188;96;0.4444444444444444;9;181;95;320;1996
244536;2008;Pop;things;0.08198;some;0.05332;agreed;0.05079;272;114;0.397212543554007;4;259;113;321;2008
213123;2013;Pop;volumes;0.06077;speaker;0.04975;blow;0.04348;341;108;0.27979274611398963;23;320;107;322;2013
257579;2008;Pop;theyre;0.07427;theres;0.0731;flying;0.0559;242;103;0.3772893772893773;5;243;102;323;2008
133430;2006;Pop;somebody;0.17107;ahead;0.07777;drift;0.04811;319;75;0.21008403361344538;44;610;159;168;2006
1913;2011;Pop;que;0.29385;si;0.21392;preguntas;0.15879;261;94;0.31333333333333335;10;262;93;324;2011
56567;2007;Pop;gogo;0.06939;routine;0.06259;vacation;0.06259;259;96;0.34285714285714286;48;244;95;325;2007
43055;1999;Pop;kiss;0.28457;make;0.12076;let;0.1164;199;27;0.1232876712328767;76;317;86;238;1999
114316;2007;Pop;keepin;0.11931;ready;0.09157;comin;0.08139;343;107;0.27648578811369506;33;318;106;326;2007
158015;2010;Pop;bitch;0.47794;favourite;0.45188;word;0.1824;321;91;0.25;83;294;90;327;2010
143546;2010;Pop;ovation;0.09938;applause;0.08941;deserve;0.06699;417;138;0.3108108108108108;26;396;137;328;2010
306928;2012;Pop;supposed;0.13022;am;0.06041;without;0.05025;295;103;0.32802547770700635;4;1125;312;48;2012
51295;2006;Rock;blame;0.11432;chair;0.10157;stairs;0.08315;136;54;0.32142857142857145;35;729;160;329;2006
107437;2006;Rock;satellite;0.30916;everybody;0.08656;heal;0.08494;201;79;0.3319327731092437;32;191;78;330;2006
260489;2009;Rock;enemy;0.44524;nothin;0.08094;inside;0.05327;278;92;0.3108108108108108;34;271;91;331;2009
124737;1993;Rock;hmmm;0.45236;screamer;0.20722;dusted;0.19505;100;40;0.36363636363636365;9;92;39;332;1993
307656;2006;Rock;sad;0.11714;grey;0.11093;skies;0.10122;161;78;0.4262295081967213;5;241;111;333;2006
190680;2011;Rock;oceansized;0.17711;tonight;0.1049;waited;0.09903;195;77;0.3392070484581498;23;336;136;334;2011
188623;2006;Rock;authority;0.11407;motivated;0.06059;reinforce;0.06059;114;73;0.6636363636363637;0;109;72;335;2006
145752;2006;Rock;advice;0.14273;follow;0.10114;everyone;0.10072;132;81;0.5664335664335665;13;120;80;336;2006
96008;2014;Rock;ooo;0.13426;johnny;0.09634;judge;0.06762;324;182;0.5432835820895522;5;1328;440;337;2014
144081;2007;Rock;she;0.12203;he;0.11842;disappoint;0.11747;306;81;0.2647058823529412;2;297;80;338;2007
95974;2014;Rock;jackson;0.14175;cage;0.13794;blinds;0.03688;315;159;0.4595375722543353;27;1328;440;337;2014
153954;2008;Rock;chip;0.36426;boy;0.14048;away;0.10949;178;70;0.3684210526315789;28;160;69;339;2008
73856;2007;Rock;'are;0.14947;call;0.08916;neck;0.08525;261;134;0.48375451263537905;6;251;133;340;2007
132962;2007;Rock;hey;0.17678;look;0.09624;at;0.07452;174;56;0.2814070351758794;34;363;113;341;2007
57824;2009;Rock;circle;0.11634;rearrange;0.08096;full;0.07765;296;126;0.3925233644859813;7;281;125;342;2009
85863;1997;Rock;surveysez;0.13678;sit;0.09751;anymore;0.07115;101;70;0.6306306306306306;5;273;148;343;1997
246520;2007;Rock;sun;0.06078;under;0.05843;pilots;0.04797;288;102;0.32075471698113206;24;272;101;344;2007
228300;2006;Rock;bitch;0.05099;losin;0.04447;dress;0.03854;351;123;0.328;17;433;175;345;2006
210482;2007;Rock;shivering;0.11747;swallowing;0.11389;mean;0.10747;102;49;0.4298245614035088;21;97;48;346;2007
261872;2015;Rock;steady;0.20538;cohen;0.10159;medley;0.10159;128;76;0.4810126582278481;34;122;75;347;2015
332330;2016;Rock;mutation;0.15125;core;0.10572;soft;0.08511;137;87;0.5761589403973509;5;337;144;348;2016
270020;2005;Rock;ghostly;0.45293;moves;0.17683;slowly;0.08842;183;80;0.41025641025641024;11;583;161;349;2005
91457;2012;Rock;lasts;0.1167;worlds;0.09066;minds;0.08015;213;86;0.32950191570881227;55;206;85;350;2012
180417;2006;Rock;mr;0.2657;guy;0.2385;bad;0.17577;184;66;0.358695652173913;1;161;65;351;2006
159586;2007;Rock;prescilla;0.18795;loves;0.1757;queen;0.11614;147;77;0.4476744186046512;20;146;76;352;2007
18807;2015;Rock;glory;0.14407;known;0.10355;days;0.0933;237;109;0.41923076923076924;25;228;108;353;2015
276523;2006;Rock;merry;0.13918;christmas;0.11368;chestnuts;0.05804;119;96;0.7218045112781954;7;115;95;354;2006
55477;2006;Rock;arrive;0.12564;endangered;0.10921;species;0.09184;253;102;0.36298932384341637;32;243;101;355;2006
189475;2007;Rock;jenny;0.29155;killing;0.08841;hanging;0.08537;259;72;0.2656826568265683;16;366;121;356;2007
179657;2006;Rock;revelator;0.37745;john;0.25738;ridin;0.22767;183;66;0.33;25;174;65;357;2006
157269;2008;Rock;trippin;0.07682;slippin;0.07273;good;0.06359;211;106;0.4669603524229075;6;201;105;358;2008
62831;2006;Rock;fucked;0.03737;sadness;0.03528;psychic;0.03321;416;185;0.4004329004329004;27;592;233;359;2006
50860;2007;Rock;wait;0.1266;whoa;0.08599;minute;0.08068;393;143;0.34292565947242204;22;375;142;360;2007
24637;2006;Rock;slipping;0.06483;away;0.03137;now;0.03089;466;165;0.32803180914512925;32;444;164;361;2006
161715;2006;Rock;ai;0.1168;eden;0.10603;garden;0.08659;113;54;0.4426229508196721;5;386;106;362;2006
138791;2014;Rock;unfold;0.12594;april;0.11358;leaves;0.07093;333;123;0.3435754189944134;25;304;122;363;2014
182131;2006;Rock;someday;0.20941;edge;0.09855;hoping;0.09145;359;100;0.2695417789757412;7;328;99;364;2006
280668;2007;Rock;everyday;0.11;bit;0.07902;clearer;0.06567;99;67;0.6442307692307693;1;92;66;365;2007
16005;2007;Rock;she;0.14936;used;0.06652;ole;0.05736;325;127;0.37797619047619047;10;491;196;366;2007
334309;1991;Rock;wonder;0.23972;begin;0.19241;woman;0.12017;119;63;0.48091603053435117;6;113;62;367;1991
164677;2012;Rock;river;0.34186;flow;0.23543;flows;0.13886;124;43;0.2847682119205298;13;230;87;368;2012
5822;2006;Rock;limbo;0.48472;lush;0.10902;voodoo;0.10191;114;67;0.44370860927152317;8;115;66;369;2006
278240;1979;Rock;waves;0.29666;make;0.09936;any;0.08751;215;82;0.37104072398190047;31;190;81;370;1979
104538;2007;Rock;wallows;0.16577;vain;0.11742;weighted;0.11052;125;60;0.39473684210526316;10;124;59;371;2007
329925;1988;Rock;ago;0.10416;gorging;0.05756;2nd;0.05756;120;84;0.6176470588235294;2;118;83;372;1988
317385;2006;Rock;over;0.09673;stopped;0.09649;following;0.07859;275;110;0.36065573770491804;18;263;109;373;2006
146722;2007;Rock;unconditional;0.06576;curse;0.05213;slammed;0.04907;265;113;0.38175675675675674;12;256;112;374;2007
76253;2007;Rock;widow;0.41918;over;0.23505;seeking;0.22767;97;31;0.23846153846153847;39;98;30;375;2007
30391;2007;Rock;youve;0.26809;nod;0.18434;wont;0.13738;65;39;0.5;5;66;38;376;2007
232161;2007;Rock;many;0.13634;heyheyhey;0.10011;more;0.08011;276;78;0.2582781456953642;16;250;77;377;2007
52053;2007;Rock;yours;0.08525;guess;0.07077;convinced;0.06886;87;54;0.6136363636363636;1;316;116;378;2007
294946;2012;Rock;yourself;0.11714;ourselves;0.07417;knock;0.06326;127;80;0.5925925925925926;7;122;79;379;2012
151520;2007;Rock;fields;0.08992;regret;0.07328;planet;0.05607;168;111;0.6032608695652174;6;390;161;380;2007
216518;2009;Rock;wine;0.08936;tonight;0.06855;tears;0.06319;373;118;0.30025445292620867;24;344;117;381;2009
270049;2006;Rock;feel;0.04704;tomorrow;0.04161;way;0.04158;254;76;0.26480836236933797;50;583;161;349;2006
334389;2011;Rock;ni;0.22534;wa;0.13766;kami;0.13199;157;97;0.5271739130434783;11;158;96;382;2011
183716;2005;Rock;anywhere;0.14643;plane;0.14163;fly;0.08425;193;80;0.38461538461538464;26;347;134;383;2005
236434;2006;Rock;fighting;0.31893;law;0.31893;she;0.08272;158;55;0.3235294117647059;6;143;54;384;2006
247201;2006;Rock;baby;0.08456;lately;0.08174;gon;0.06877;169;40;0.23391812865497075;14;262;92;385;2006
210192;1981;Rock;system;0.21894;helped;0.20138;create;0.15314;119;55;0.4230769230769231;14;243;94;386;1981
170369;2015;Rock;que;0.23765;soy;0.20399;olvidarme;0.19457;142;59;0.3333333333333333;3;143;58;387;2015
305887;2016;Rock;angeles;0.28272;los;0.19434;save;0.11711;240;78;0.2932330827067669;54;229;77;388;2016
136294;2006;Rock;wanted;0.16489;she;0.15362;cares;0.14129;158;79;0.42473118279569894;25;152;78;389;2006
6219;2006;Rock;shine;0.11621;daystar;0.09169;lord;0.08861;226;92;0.3898305084745763;1;390;215;390;2006
76991;2006;Rock;rain;0.09379;rock;0.07789;sun;0.07509;333;81;0.2183288409703504;94;314;80;391;2006
219589;2006;Rock;friends;0.05454;hold;0.05451;again;0.04927;159;80;0.47619047619047616;4;148;79;392;2006
99206;2007;Rock;retro;0.77058;girl;0.24782;gazelles;0.10233;135;50;0.3401360544217687;66;120;49;393;2007
149450;2006;Rock;sixteen;0.13601;mommy;0.10201;sweet;0.0802;153;100;0.5586592178770949;12;400;149;394;2006
346109;2006;Rock;size;0.06956;perfect;0.05758;thousand;0.05726;131;77;0.5422535211267606;13;120;76;395;2006
187544;2007;Rock;blind;0.10573;fish;0.0907;bmi;0.0897;154;102;0.5573770491803278;6;371;187;396;2007
104110;2007;Rock;she;0.12751;fiddle;0.08275;plays;0.08079;205;111;0.4847161572052402;10;195;111;397;2007
131526;2013;Rock;reverend;0.07495;bob;0.07296;seat;0.05554;155;113;0.6608187134502924;6;148;112;398;2013
243735;2009;Rock;doof;0.10258;whoa;0.0956;murder;0.0939;404;128;0.27705627705627706;18;382;127;399;2009
163635;2006;Rock;miami;0.2819;shinin;0.08291;seemed;0.08191;115;72;0.5142857142857142;3;115;71;400;2006
112646;2006;Rock;standstill;0.05233;yank;0.05233;sweetback;0.05233;132;95;0.6643356643356644;6;127;94;401;2006
212346;2001;Rock;normal;0.35028;anyway;0.15237;wants;0.14028;226;71;0.27734375;8;214;70;402;2001
227774;2007;Rock;wonder;0.11422;highway;0.11019;sometimes;0.10903;222;72;0.2801556420233463;17;215;71;403;2007
213663;2006;Rock;would;0.13531;happen;0.13142;horse;0.10458;155;68;0.40236686390532544;7;152;67;404;2006
18165;2007;Rock;fortune;0.08087;wherever;0.07009;whatever;0.05476;193;100;0.44642857142857145;21;181;99;405;2007
267460;2007;Rock;least;0.0841;burnt;0.04756;underground;0.04697;203;113;0.5207373271889401;9;190;112;406;2007
118187;2004;Rock;skinned;0.05956;long;0.05887;fires;0.04826;313;103;0.29428571428571426;11;290;102;407;2004
174691;2004;Rock;handsome;0.09006;swim;0.07298;traditional;0.05005;138;88;0.5789473684210527;7;134;87;408;2004
145693;2016;Rock;yonder;0.14368;orleans;0.12249;whoo;0.09187;173;61;0.3609467455621302;0;168;60;409;2016
25584;2007;Rock;detailing;0.13815;interstates;0.13815;bookboxes;0.13815;50;42;0.7;3;48;41;410;2007
299993;2014;Rock;breaks;0.08842;mend;0.06652;hard;0.05351;166;64;0.38323353293413176;6;149;63;411;2014
276668;2008;Rock;pieces;0.86138;pick;0.7158;whoo;0.27168;39;10;0.20833333333333334;5;40;9;412;2008
169520;2006;Rock;galaxy;0.1577;awhile;0.13517;emptiness;0.12842;251;91;0.33211678832116787;41;243;90;413;2006
3968;2007;Rock;sellout;0.13544;fad;0.12749;rock;0.11302;51;41;0.7068965517241379;6;50;40;414;2007
228379;2014;Rock;cellar;0.10419;tearing;0.09214;side;0.09174;115;71;0.5298507462686567;8;433;175;345;2014
304673;2006;Rock;disregard;0.10487;threat;0.08905;warning;0.07427;124;49;0.3475177304964539;4;117;48;415;2006
149391;2006;Rock;sit;0.13132;gon;0.11622;cry;0.1084;200;35;0.17412935323383086;45;400;149;394;2006
86049;2010;Rock;kisses;0.15821;strange;0.11286;lookin;0.09915;97;55;0.5092592592592593;3;96;54;416;2010
3456;2006;Rock;eri;0.41169;autunno;0.22872;credevo;0.22872;151;79;0.4540229885057471;6;152;78;417;2006
250120;2007;Rock;woods;0.09344;storyville;0.08913;thrill;0.07124;155;83;0.46629213483146065;11;727;292;418;2007
185319;2006;Rock;honest;0.30193;men;0.19765;sos;0.13942;312;127;0.3423180592991914;37;623;216;419;2006
208539;2007;Rock;101;0.14611;east;0.09513;south;0.08965;178;90;0.46153846153846156;6;234;111;420;2007
88783;1992;Rock;thurston;0.31978;hearts;0.17265;sonic;0.1204;108;41;0.3253968253968254;8;105;40;421;1992
91520;2007;Rock;snowcone;0.06033;wishbone;0.05678;gd;0.05678;229;132;0.4852941176470588;17;227;131;422;2007
331305;2007;Rock;pastor;0.08322;zion;0.08322;long;0.074;166;97;0.5025906735751295;16;166;96;423;2007
25252;2007;Rock;above;0.05854;continually;0.05821;abounding;0.05821;356;107;0.2830687830687831;7;340;106;424;2007
287943;2006;Rock;unexpected;0.07184;remember;0.04793;story;0.04073;173;106;0.5196078431372549;4;170;105;425;2006
14319;2007;Rock;bisa;113.544;kau;0.71613;cinta;0.66234;73;33;0.3402061855670103;2;74;32;426;2007
93960;2015;Rock;machine;0.1645;means;0.10229;friend;0.09722;190;93;0.43457943925233644;22;188;92;427;2015
16084;2006;Rock;goodnight;0.08278;angel;0.05763;someday;0.04607;192;104;0.5;4;491;196;366;2006
130767;2009;Rock;jenny;0.2653;loveno;0.19925;jerk;0.07963;416;63;0.15144230769230768;94;360;62;428;2009
135391;2007;Rock;skin;0.08008;feeling;0.06435;hungry;0.05861;244;77;0.2851851851851852;17;231;76;429;2007
1853;2007;Rock;spread;0.08841;wings;0.07188;intimate;0.06437;101;71;0.6396396396396397;4;97;70;430;2007
238129;2006;Rock;city;0.14933;lights;0.12884;oh;0.11299;322;109;0.30532212885154064;41;307;108;431;2006
300659;2003;Rock;night;0.07006;share;0.05151;everythin;0.04797;144;83;0.538961038961039;2;138;82;432;2003
198164;2010;Rock;serpentine;0.09792;harness;0.06241;warning;0.05548;332;121;0.3134715025906736;16;652;185;433;2010
327681;2008;Rock;gone;0.09686;shit;0.08871;ended;0.07623;139;62;0.38271604938271603;23;138;61;434;2008
341868;2007;Rock;working;0.12475;troubles;0.08554;stranded;0.07139;232;84;0.32558139534883723;20;217;83;435;2007
240733;2008;Rock;spirit;0.13018;she;0.10373;free;0.09641;216;97;0.4092827004219409;9;206;96;436;2008
15858;2002;Rock;architects;0.09088;discrepancies;0.09088;half;0.0871;76;59;0.7023809523809523;5;319;157;437;2002
109272;2007;Rock;beats;0.08638;remnants;0.06587;hearts;0.05271;283;153;0.48417721518987344;30;273;152;438;2007
15262;2005;Rock;crazy;0.13907;unless;0.13486;survive;0.1066;358;120;0.31088082901554404;36;333;119;439;2005
202881;2011;Rock;hey;0.15116;ove;0.09334;aluminum;0.08786;148;90;0.5521472392638037;2;146;89;440;2011
4464;2006;Rock;pure;0.11352;bend;0.09466;reasonable;0.09029;153;70;0.4093567251461988;21;153;69;441;2006
132989;2007;Rock;honey;0.29743;miss;0.09503;do;0.09008;204;77;0.3347826086956522;23;363;113;341;2007
185411;2006;Rock;magic;0.64465;strange;0.55182;oh;0.11574;205;51;0.22077922077922077;99;623;216;419;2006
47299;2006;Rock;uncool;0.18353;write;0.07772;song;0.0617;414;109;0.2471655328798186;27;389;108;442;2006
82552;2009;Rock;ba;0.16254;loving;0.09541;moonlight;0.08154;240;115;0.42124542124542125;22;228;114;443;2009
258783;2015;Rock;digging;0.25729;heart;0.08354;tony;0.05706;420;172;0.3659574468085106;75;588;233;444;2015
219117;2006;Rock;there;0.09539;place;0.06602;someplace;0.06134;106;59;0.48760330578512395;12;103;58;445;2006
67031;2000;Rock;help;0.10878;bended;0.08527;humble;0.07396;162;73;0.40782122905027934;5;408;155;446;2000
189265;2006;Rock;payback;0.25385;million;0.15891;times;0.12026;236;76;0.2992125984251969;5;212;75;447;2006
337990;2008;Rock;summertime;0.10084;apples;0.09492;peaches;0.09072;137;78;0.527027027027027;7;128;77;448;2008
256548;2006;Rock;iron;0.16382;cast;0.15204;hopin;0.07362;212;80;0.3669724770642202;12;193;79;449;2006
284359;2007;Rock;color;0.16874;cover;0.11008;eyes;0.08788;108;55;0.4263565891472868;19;105;54;450;2007
110859;2006;Rock;gun;0.1057;'em;0.07486;son;0.07113;257;111;0.40808823529411764;35;237;110;451;2006
144105;2006;Rock;rambutku;0.36083;yang;0.26825;tengah;0.15464;134;86;0.5149700598802395;6;135;85;452;2006
97451;2007;Rock;melody;0.42229;calls;0.3559;setting;0.24004;138;50;0.30303030303030304;36;136;49;453;2007
253413;2008;Rock;enemy;0.19111;forget;0.11176;further;0.07405;268;64;0.2302158273381295;51;218;63;454;2008
148489;2007;Rock;marching;0.16919;reich;0.09445;stormtroopers;0.05616;123;89;0.6180555555555556;14;207;131;455;2007
303517;2016;Rock;promising;0.08079;thing;0.05327;speed;0.05274;171;96;0.49740932642487046;10;165;95;456;2016
222031;2006;Rock;joe;0.10996;alright;0.05537;shine;0.02555;257;138;0.49110320284697506;18;244;137;457;2006
293532;2014;Rock;reach;0.09584;hold;0.09253;born;0.05619;281;85;0.3003533568904594;9;254;84;458;2014
34093;2007;Rock;gate;0.06214;incredible;0.0613;genius;0.05467;379;195;0.46987951807228917;1;369;195;459;2007
183333;2006;Rock;parade;0.12988;sucker;0.12506;clouds;0.09793;208;105;0.4976303317535545;16;190;104;460;2006
36453;2007;Rock;malevolent;0.16063;outreaching;0.16063;vampyric;0.16063;43;38;0.6666666666666666;8;44;37;461;2007
201599;2006;Rock;changed;0.17269;strife;0.0915;hunger;0.07621;309;116;0.3143631436314363;42;409;158;462;2006
64630;2006;Rock;w/z;0.57963;ichidomo;0.0966;only;0.06977;143;92;0.5168539325842697;3;138;91;463;2006
182910;2006;Rock;ga;0.10272;ni;0.10089;mono;0.09112;263;145;0.46178343949044587;19;605;287;464;2006
294332;1990;Rock;information;0.24033;inside;0.08519;man;0.07559;298;102;0.29310344827586204;72;293;101;465;1990
161728;2006;Rock;pretty;0.25297;girls;0.22877;way;0.08279;287;68;0.20987654320987653;92;386;106;362;2006
186358;2007;Rock;gospel;0.13941;holy;0.09575;word;0.09368;125;70;0.5384615384615384;0;215;135;466;2007
276133;2007;Rock;clap;0.26154;ye;0.2073;hands;0.15846;289;81;0.24923076923076923;9;276;80;467;2007
278466;2006;Rock;american;0.1967;apple;0.13769;pie;0.13378;256;100;0.32679738562091504;37;247;99;468;2006
279768;2006;Rock;up;0.13949;floating;0.08312;heaven;0.07322;170;65;0.32019704433497537;29;171;64;469;2006
309861;2006;Rock;'ve;0.05792;honest;0.05065;said;0.04266;186;96;0.5333333333333333;2;168;95;470;2006
280242;2006;Rock;enough;0.11399;woho;0.08932;woaa;0.08932;232;69;0.2911392405063291;10;211;68;471;2006
36031;2006;Rock;winnebago;0.40631;warrior;0.2962;pioneer;0.19123;136;81;0.4909090909090909;19;395;213;472;2006
279090;2007;Rock;petals;0.17802;fifteen;0.14229;metals;0.07121;194;109;0.49099099099099097;12;848;354;473;2007
123916;2006;Rock;glory;0.13398;desire;0.10524;sing;0.09949;223;65;0.26104417670682734;22;434;146;474;2006
327790;2007;Rock;told;0.08579;reason;0.07104;matter;0.0655;130;67;0.48201438848920863;7;120;66;475;2007
34383;2007;Rock;denied;0.21344;outside;0.12898;shell;0.12544;195;76;0.35185185185185186;9;340;123;476;2007
26982;2008;Rock;god;0.13054;got;0.12862;he;0.11936;276;44;0.1527777777777778;52;241;43;477;2008
192984;2008;Rock;tumblin;0.17732;comes;0.06412;whenever;0.03948;220;119;0.5021097046413502;28;201;118;478;2008
202152;2010;Rock;ah;0.16222;aah;0.13736;rallies;0.07296;284;120;0.36253776435045315;30;586;232;479;2010
25492;2007;Rock;very;0.09156;extraordinary;0.08321;adore;0.08068;144;47;0.2919254658385093;2;143;46;480;2007
37575;2007;Rock;shes;0.11493;her;0.1022;should;0.07359;246;92;0.3205574912891986;22;247;91;481;2007
326658;2009;Rock;diana;0.35752;dirty;0.18189;nah;0.11694;365;158;0.38164251207729466;91;340;157;482;2009
279218;2006;Rock;kitten;0.26538;bulldog;0.14096;leave;0.127;196;51;0.2383177570093458;36;848;354;473;2006
75768;1998;Rock;coughing;0.04637;bathroom;0.04637;spinning;0.03651;268;162;0.525974025974026;4;666;285;483;1998
85113;2006;Rock;colored;0.27376;rain;0.15341;yeah;0.0838;285;101;0.3033033033033033;30;280;100;484;2006
359814;2004;Rock;illequipped;0.10309;jodge;0.10309;colonel;0.10309;67;56;0.7887323943661971;2;64;55;485;2004
185399;2006;Rock;pie;0.14181;mountains;0.13994;glades;0.10011;138;72;0.45569620253164556;12;623;216;419;2006
34385;2008;Rock;dream;0.18846;wish;0.10643;sun;0.09377;160;64;0.3404255319148936;5;340;123;476;2008
117618;2003;Rock;mary;0.24313;messing;0.0862;ta;0.06029;139;57;0.38513513513513514;11;128;56;486;2003
66615;2011;Rock;winter;0.07582;over;0.0755;get;0.06578;151;60;0.35502958579881655;49;141;59;487;2011
104756;2007;Rock;want;0.06242;hangs;0.05217;hear;0.04399;334;101;0.27900552486187846;21;330;100;488;2007
266537;1995;Rock;howard;0.21812;boxing;0.19623;good;0.07062;190;100;0.45662100456621;20;475;212;489;1995
121219;2007;Rock;repeated;145.216;worry;0.99737;do;0.1482;4;5;1.0;0;4;4;490;2007
233611;2007;Rock;lot;0.0996;waste;0.07479;ever;0.0666;154;70;0.39106145251396646;6;146;69;491;2007
50237;2010;Rock;wake;0.06258;wanted;0.06233;sick;0.05543;418;152;0.3400447427293065;45;659;234;492;2010
164773;2012;Rock;only;0.0723;between;0.06097;trust;0.06069;115;57;0.4523809523809524;2;230;87;368;2012
167662;2006;Rock;ta;0.09288;lose;0.08853;try;0.07224;203;75;0.35046728971962615;4;184;74;493;2006
191029;2007;Rock;gently;0.07462;bore;0.05625;everlasting;0.04659;213;109;0.46382978723404256;10;204;108;494;2007
