343495;need;0.0539;let;0.05373;desires;0.04644
234343;tourist;0.13094;ulcer;0.13094;she;0.09813
354044;turn;0.5991;over;0.50801;me;0.09501
292617;'pon;0.55816;heathen;0.41862;de;0.39921
198928;happened;0.06112;still;0.05803;someday;0.05764
143708;jungle;0.17539;ohhh;0.1027;hurry;0.07654
279875;hundred;0.08696;years;0.05775;after;0.05342
210108;expenditure;0.47636;increases;0.47636;military;0.42856
226438;bluest;0.21885;blues;0.13858;cuts;0.04751
328684;saturday;0.42914;alright;0.13111;night;0.06319
35249;ignore;0.09949;haze;0.0977;crash;0.09607
54041;cryin;0.0982;'stead;0.09303;tryin;0.08556
42498;glory;0.05249;king;0.04362;he;0.04293
230021;thunderstruck;0.45845;thunder;0.1042;fine;0.06265
176076;matchbox;0.1646;dog;0.12458;wondering;0.12222
93416;hill;0.15216;cabin;0.14783;wander;0.14126
133952;steak;0.29958;knife;0.24396;hole;0.16555
85434;winter;0.12351;swear;0.10952;walk;0.09435
143882;saa;0.19735;en;0.16388;miksi;0.06578
143722;nose;0.26355;weepin;0.24535;moanin;0.24535
329033;cold;0.0466;answer;0.04263;stars;0.0392
13111;scruffs;0.3349;apple;0.26197;how;0.05613
90525;vie;0.3681;c'est;0.36195;la;0.20847
294323;jimmy;0.06885;comes;0.06664;sad;0.06586
295992;wave;0.15563;goodbye;0.12415;want;0.05849
10876;mashin;0.11668;brick;0.09552;come;0.07589
63219;lustful;0.12674;bores;0.12674;blight;0.12674
154513;wow;0.13513;hey;0.09208;swirls;0.05629
26038;yours;0.15328;gave;0.12904;about;0.07544
180915;got;0.02832;'m;0.02684;verse;0.02521
35914;whoa;0.13879;somebody;0.08863;darling;0.08197
312633;hit;0.05284;ale;0.04987;mike;0.04617
115068;pa;0.09824;de;0.09406;why;0.08779
300318;bush;0.0785;keeps;0.0522;burning;0.05157
346132;sheepish;0.12408;buttons;0.07442;wonder;0.06021
178570;wish;0.07199;doubters;0.0557;lovewe;0.0557
302280;anymore;0.08247;flowers;0.0762;learned;0.07486
280147;until;0.08366;taste;0.07579;hearts;0.06959
128026;mais;0.30881;eu;0.29909;dizer;0.24453
205865;et;0.16083;dans;0.12863;valse;0.12791
26861;weather;0.06378;stare;0.05999;feelin;0.05588
330583;yeah;0.09206;hunger;0.08494;hilltop;0.07084
360124;most;0.11987;hoyeah;0.11807;ohoh;0.10622
294300;night;0.08195;satisfaction;0.06033;life;0.05674
126639;forgiveness;0.06698;bags;0.05985;tellin;0.0591
294130;babe;0.12796;enough;0.06951;darling;0.03698
178574;awayyour;0.19457;breakin;0.14923;beacon;0.09157
238175;currently;0.21585;unavailable;0.21585;thurston;0.21585
230007;guitar;0.06997;rock;0.06595;there;0.06398
241039;ma;0.12956;ascolta;0.12384;non;0.10432
266045;southern;0.20562;bullwhips;0.12225;cracking;0.10281
148835;longboat;0.36676;key;0.22477;gulf;0.0815
275706;some;0.08358;day;0.0781;someone;0.06821
322249;shine;0.1171;rain;0.09662;or;0.09157
230944;nobody;0.145;ai;0.09542;home;0.08944
228904;faster;0.14003;ta;0.05468;rapid;0.05193
328510;hanging;0.06259;chain;0.06097;oui;0.05918
42497;am;0.06637;yes;0.0557;really;0.03879
45294;gallery;0.07994;harry;0.05094;he;0.04926
149673;weep;0.0824;ca;0.05331;night;0.05093
328622;unprepared;0.04317;replies;0.04317;cynical;0.03744
279857;lifts;0.07143;empty;0.03992;christened;0.0397
10590;hurry;0.07755;easy;0.06598;wait;0.05849
279104;'round;0.06659;next;0.05471;underground;0.04654
286254;rat;0.54734;race;0.46337;rasta;0.05605
115083;soy;0.2631;un;0.15368;y;0.11364
144383;shutter;0.0756;camera;0.06575;images;0.06283
106672;backwards;0.13287;falling;0.08242;remembered;0.0764
117251;sang;0.11035;alright;0.09833;altogether;0.09593
174479;jambalaya;0.14043;ooh;0.07273;greens;0.02602
230022;deeds;0.31623;cheap;0.27414;dirt;0.23749
346134;anything;0.13791;ca;0.12898;nothing;0.08515
90494;decided;0.09239;sister;0.07422;her;0.06924
172431;swampy;0.22442;water;0.11392;black;0.09194
314295;dance;0.07645;came;0.07239;was;0.05525
108995;street;0.04531;looking;0.04412;face;0.0426
128342;m;0.08218;s;0.08025;change;0.04875
230006;guns;0.25471;fire;0.21574;legs;0.08005
11273;sleeve;0.09724;sorrow;0.08607;bolted;0.06455
230567;baby;0.09251;sixteen;0.05391;wonder;0.04342
163858;wilder;0.51075;faster;0.36993;spoken;0.05606
127805;claus;0.13963;santa;0.13315;comin;0.08114
206055;garden;0.09637;warm;0.09076;her;0.09027
142322;beat;0.35474;got;0.12578;we;0.07985
337595;cop;0.22681;cars;0.20584;ne;0.19701
149320;looking;0.08327;overnight;0.05835;did;0.05767
102059;gratitude;0.24118;ooohhh;0.10049;oooohhhh;0.0427
279703;meat;0.27144;hook;0.20478;wanted;0.09235
237923;cre;0.24475;y;0.22147;hombre;0.18295
172428;round;0.12085;same;0.11995;thing;0.11282
322284;spring;0.17191;hang;0.06773;most;0.06473
10935;turn;0.09435;learn;0.05575;after;0.04991
16706;ag;0.07675;ghile;0.07675;mear;0.07675
53996;forgotten;0.0964;she;0.0765;granted;0.05723
144457;deserve;0.12917;him;0.06594;she;0.05771
293704;she;0.18237;book;0.10325;while;0.08294
71667;angel;0.09728;misspent;0.08855;drink;0.08824
300171;fan;0.27611;fire;0.14617;flame;0.11617
114327;knows;0.08303;liyah;0.06862;quite;0.06795
16708;veil;0.06945;winds;0.06334;nobody;0.05893
23966;roads;0.0405;went;0.04002;straight;0.03913
242923;cruising;0.16231;music;0.061;baby;0.05711
175634;tyre;0.12732;fitter;0.09549;grip;0.07072
286420;wan;0.19224;vain;0.14585;na;0.11306
128417;monster;0.24887;sinners;0.06222;us;0.04105
268708;enough;0.10828;burning;0.10552;cry;0.10464
112729;hits;0.13302;duck;0.11832;fan;0.11601
230603;believer;0.16642;believes;0.16135;midnight;0.11573
343611;greater;0.08078;than;0.06816;wish;0.05667
231044;she;0.07043;bb;0.06341;story;0.05472
347889;misdirected;0.1103;hostility;0.1103;outmoded;0.06893
201980;grain;0.0577;every;0.053;sand;0.04431
84991;finally;0.16135;true;0.14561;found;0.11138
11887;o;0.27069;adore;0.24774;ye;0.20641
104570;snuff;0.08174;yeah;0.07436;ai;0.06081
269240;easy;0.07441;idolize;0.05155;entirely;0.04852
334299;babe;0.11061;good;0.05912;thought;0.04904
166213;shadows;0.05128;sill;0.0308;border;0.02839
301547;eponine;0.09275;marius;0.06387;valjean;0.05545
288504;warn;0.0305;beast;0.02572;loose;0.02572
80017;snow;0.15751;soldier;0.0991;painted;0.09591
218995;comes;0.18259;feeling;0.15371;here;0.10805
282086;done;0.05384;yesterdays;0.05114;rise;0.03306
231144;pray;0.10044;insane;0.07475;promising;0.06337
226441;shook;0.14646;ohwo;0.10195;ohdo;0.10195
234385;ready;0.28287;anybody;0.10465;hope;0.0649
129040;colleens;0.05916;shake;0.04791;donnegal;0.04437
112728;rats;0.08683;brains;0.0754;unlived;0.05005
282477;aboard;0.22569;train;0.15058;miss;0.11411
54295;smebbin;0.31866;park;0.10021;comin;0.06079
35357;reaching;0.1246;slap;0.11011;own;0.10334
294339;tonight;0.09201;machine;0.07185;guitars;0.05547
295658;said;0.06719;she;0.05636;woman;0.04691
211987;burning;0.11682;meat;0.10617;bodies;0.09984
31605;street;0.0893;dark;0.08751;us;0.07571
343923;johnny;0.27975;go;0.1787;goode;0.11807
204007;drink;0.10366;final;0.07992;id;0.07487
32043;foolin;0.09397;bail;0.08707;jail;0.07755
66193;pooper;0.08032;cooper;0.08032;mummy;0.0756
334729;fume;0.6089;cigarette;0.21892;cette;0.21494
243324;finally;0.03957;want;0.03855;guess;0.03139
15839;fingers;0.10406;gravitated;0.08126;unwired;0.08126
301544;cosette;0.35042;marius;0.24775;full;0.08279
342586;hopes;0.10058;only;0.09674;prayer;0.09213
140093;drifting;0.11181;aimlessly;0.09821;seems;0.06851
324;ren;0.03199;hostages;0.02667;gat;0.02592
176381;grown;0.04687;barroom;0.04636;tonight;0.04547
251847;contra;0.62366;contracorriente;0.40631;la;0.21665
361086;fernando;0.31822;were;0.06382;liberty;0.04871
90499;also;1.38024;instrumental;1.32445;an;0.47667
257669;neighbourhood;0.03466;yo;0.0245;peace;0.02372
203223;pitiful;0.16137;miss;0.09067;sing;0.07415
282462;dooby;0.19965;outstanding;0.1387;knock;0.13386
115226;good;0.16907;babe;0.11224;'ll;0.09443
230656;baby;0.11131;creature;0.04112;is;0.03939
38594;meet;0.07129;highway;0.05376;travel;0.05006
259926;where;0.04335;funk;0.03781;planets;0.03635
183421;peddle;0.51138;billy;0.42497;harbour;0.27929
282465;yeh;0.15616;lonely;0.15377;fantasy;0.08007
355571;e;0.20227;que;0.16762;ela;0.15629
210120;suffocating;0.38374;heat;0.22799;earth;0.20063
337606;soldier;0.08324;army;0.08185;join;0.07628
203194;unh;0.14854;dearest;0.14841;darling;0.10081
35237;scarred;0.05079;sorry;0.04811;brought;0.03802
230020;roll;0.36914;rock;0.09351;gon;0.07102
328;eazy;0.04649;bitch;0.02621;shit;0.02457
280316;rooftops;0.26403;am;0.14208;across;0.14171
296787;hear;0.0779;reachin;0.07675;dooms;0.07675
322164;awful;0.06862;gals;0.05368;doublecross;0.05368
201813;shooting;0.15282;star;0.10313;seen;0.07996
205878;de;0.14577;moto;0.1433;un;0.14029
39235;rockstone;0.23921;dumper;0.23921;truck;0.1881
234400;ya;0.06366;laundromat;0.06186;yeah;0.04287
140377;paris;0.17441;groove;0.11921;children;0.09959
94432;job;0.17311;car;0.10446;um;0.06851
259292;checkmate;0.09129;'til;0.06571;shake;0.06571
216173;apple;0.10806;giggin;0.10361;scrapple;0.10361
243290;she;0.13352;her;0.05615;he;0.0511
23971;funeral;0.07802;bad;0.07026;supposed;0.06579
333185;fused;0.14854;filming;0.14854;understanding;0.11393
346554;wooooooooo;3.45363;codenewline;-0.00025
291453;storia;0.34536;siamo;0.29955;noi;0.28272
242937;alright;0.11162;eye;0.06258;backrelax;0.06223
43066;happy;0.06354;knowing;0.06299;somethings;0.06063
219584;changed;0.07004;ledge;0.05187;run;0.04373
318186;ya;0.03401;silkk;0.03389;yo;0.02819
90533;please;0.07351;stare;0.0387;tired;0.03295
230560;know;0.08406;how;0.06738;much;0.06117
126996;n****s;0.09121;touched;0.06531;criminal;0.0379
117212;chchchchchanges;0.11943;chchchanges;0.11242;strange;0.08103
294275;nail;0.23257;tooth;0.20172;see'mon;0.09303
11888;roll;0.19954;call;0.14715;all4one;0.13022
154551;abide;0.09593;joys;0.0903;decline;0.08631
1067;whoaoo;0.72806;whoahohoho;0.24269;oh;0.15044
279498;inch;0.31251;take;0.06523;can;0.06262
360446;stranger;0.36548;treat;0.09814;get;0.0645
149667;dog;0.12908;matchbox;0.07106;peaches;0.06791
281927;king;0.25658;without;0.16692;crown;0.08634
328612;whipping;0.13004;trying;0.08359;boy;0.05643
198921;smile;0.08003;amongst;0.07115;gaze;0.0686
161477;clever;0.09488;oh;0.05051;more;0.04243
259294;name;0.07847;oh;0.07013;aah;0.06611
106663;rose;0.28157;crushed;0.26165;winter;0.24827
241032;mio;0.20943;l'anima;0.16063;dentro;0.15384
85857;think;0.03318;geek;0.03111;cracker;0.03111
234326;rare;0.12566;essence;0.107;asked;0.08204
135538;pushing;0.5521;exchange;0.32509;temple;0.29955
279491;deportee;0.09334;schnapps;0.06223;chianti;0.06223
329100;look;0.06756;at;0.06712;jury;0.05373
229142;siente;0.4207;ritmo;0.28684;el;0.18543
96683;woman;0.09724;dog;0.08202;biz;0.06241
227584;shoulder;0.26381;cry;0.17739;larger;0.06773
211982;fluid;0.12791;corpse;0.10224;dead;0.09007
149024;roll;0.21243;eighteenwheeler;0.15659;momma;0.09998
116844;major;0.10593;tom;0.09854;done;0.06363
243398;old;0.0371;guess;0.03413;favor;0.03174
227583;soon;0.13298;someday;0.07895;too;0.07746
314909;gosh;0.06374;chills;0.06092;she;0.05639
328669;riverboat;0.15089;sails;0.10973;sail;0.09167
334321;cold;0.10135;feeling;0.0879;ice;0.07243
54460;pharmaceutical;0.04934;biaaatch;0.04934;magazine;0.03859
127784;pum;1.97608;parum;0.42295;rum;0.24329
234358;baby;0.06324;hey;0.05493;na;0.04772
26946;either;0.06361;need;0.04838;flattery;0.04428
91349;jive;0.57678;hand;0.26642;willie;0.15034
334316;kindness;0.11146;weakness;0.1052;mistake;0.08763
357837;lover;0.16257;cry;0.10792;hopin;0.08834
201923;cobwebs;0.0815;dead;0.07654;stand;0.069
185454;ready;0.10832;opera;0.0679;she;0.05406
154518;remembering;0.10023;dreadful;0.10023;sweetly;0.09663
201889;babe;0.07315;use;0.06721;twice;0.05599
109192;idea;2.00608;new;0.92496;codenewline;-0.00011
155653;holy;1.01595;cry;0.22706;lamb;0.13873
97269;coaches;0.07508;approaches;0.07067;roaches;0.07067
297081;laughin;0.17211;wake;0.15509;em;0.11307
142327;jerk;0.2835;cool;0.20491;cat;0.0689
271777;jams;0.13987;kick;0.11951;yes;0.04266
243402;mexican;0.11668;longer;0.10376;salsa;0.07001
132472;bayou;0.18974;gayo;0.10545;yvonne;0.09926
95174;byandby;0.04951;he;0.04924;living;0.04309
128351;political;0.32158;politicalamity;0.19641;trouble;0.1342
196938;waiting;0.12483;ooh;0.08669;dreams;0.08549
287719;liggy;0.49681;geordie;0.3045;alang;0.24039
223410;why;0.10898;rain;0.0773;matter;0.04307
227751;someplace;0.05875;slips;0.04882;voice;0.03168
149572;bang;0.18949;shoot;0.16646;gun;0.16183
343937;nothing;0.08432;there;0.0581;like;0.05473
196937;kiss;0.24527;list;0.17097;because;0.13213
45260;he;0.12683;johnny;0.11444;dedication;0.07849
337125;magic;0.12278;superstitious;0.08079;hey;0.06219
45297;southbound;0.17416;boy;0.07557;moving;0.0703
204828;gonne;0.07084;caving;0.07084;daggers;0.06373
329050;man;0.06974;faith;0.0588;understand;0.05443
45321;he;0.07237;her;0.06506;mama;0.05748
107214;runaway;0.13736;she;0.05468;daddy;0.05407
198873;somebody;0.27031;balloon;0.18061;clown;0.14451
230956;mother;0.14026;fun;0.08688;yes;0.06525
288502;la;0.22572;ha;0.06594;ooh;0.04403
31907;omie;0.14347;lewis;0.07376;her;0.07278
312585;skills;0.30077;bills;0.19021;pay;0.11899
201918;goddess;0.06705;tough;0.03723;beauty;0.0364
229220;experiencia;0.30141;religiosa;0.30141;un;0.17212
176652;flame;0.06623;where;0.0614;motion;0.04427
24502;knights;0.15231;neon;0.13243;again;0.12396
202678;tall;0.10072;small;0.09731;sick;0.07948
54287;thou;0.10411;mack;0.08166;shall;0.07687
230001;oi;1.00997;tnt;0.38094;dynamite;0.06677
144411;thank;0.16464;testing;0.05679;half;0.05459
334236;accusin;0.22647;doin;0.09253;baby;0.06505
344888;coward;0.06534;courage;0.0543;carry;0.0401
343915;shakin;0.10728;leaves;0.09332;trees;0.09259
173887;home;0.11594;again;0.05322;idea;0.05167
149674;yes;0.15423;true;0.08789;red;0.08706
143829;willow;0.13587;baby;0.10939;tree;0.09462
173885;grandma;0.38838;hands;0.15722;whip;0.09058
250212;ollie;0.05439;relieve;0.05439;string;0.04172
150718;indio;0.86341;mezcal;0.86341;deja;0.72608
160168;que;0.22968;lleva;0.12008;s;0.10933
279871;spins;0.05703;fades;0.04352;always;0.04342
45271;caution;0.08336;strangers;0.06272;doorways;0.04428
309421;adams;0.31562;family;0.19636;their;0.15511
322154;hello;0.10542;grow;0.07828;old;0.05123
66739;hawaii;0.22947;blue;0.10828;night;0.08028
125116;fallin;0.22384;woo;0.0667;starts;0.05223
300708;friendship;0.32031;beautiful;0.19671;end;0.09928
227581;ready;0.10413;porcupine;0.08322;gloves;0.07487
295649;shake;0.18045;loop;0.09663;right;0.09569
3881;vows;0.11231;cuz;0.0785;called;0.06205
163835;monkey;0.68861;ohh;0.27709;tail;0.23091
143832;yes;0.09425;suits;0.05984;sit;0.05366
230877;bit;0.15366;slipping;0.10826;little;0.08666
160029;done;0.09023;warned;0.08159;god;0.06462
117377;drum;0.18224;beat;0.12726;like;0.07843
136363;moments;0.10909;ask;0.09899;waited;0.06292
343506;heart;0.0495;why;0.04568;blame;0.0444
149654;shines;0.14199;rain;0.13214;weather;0.06566
19828;austrheim;0.98675;1996;0.98675;instrumental;0.75683
178566;quite;0.06281;song;0.0428;sculptor;0.03524
196973;men;0.12736;talk;0.08883;can;0.07694
278451;deanie;0.20805;hey;0.07474;dreamin;0.06974
35258;gathering;0.06437;brand;0.06146;pushed;0.04912
84996;hooee;0.28931;lovin;0.12532;eeny;0.07233
175439;public;0.11272;enemy;0.10272;1;0.08865
198913;alive;0.04945;searching;0.04272;ai;0.03771
178575;anyone;0.10023;waltzing;0.08372;does;0.0731
284205;someday;0.06248;call;0.05045;deeply;0.04678
286289;jah;0.28652;praises;0.22615;thanks;0.17793
14757;e;0.24461;nas;0.20263;cantigas;0.16063
185484;beethoven;0.47111;roll;0.26933;over;0.16873
163881;rubbed;0.08716;baby;0.08047;took;0.06364
239587;dust;0.1153;themselves;0.09294;again;0.07394
292630;taunts;0.11231;takin;0.11231;haunts;0.07929
355535;pra;0.28513;vai;0.18268;te;0.17051
116932;drivein;0.14186;aah;0.13558;saturday;0.11411
178499;conceive;0.07431;glow;0.05518;waiting;0.05296
80006;minnesoter;0.22103;her;0.12075;found;0.1087
264771;spades;0.12682;jack;0.09729;shadows;0.05428
13419;mama;0.0817;stage;0.06311;revolution;0.04617
201910;two;0.11898;by;0.11871;they;0.11272
172179;girls;0.21215;wan;0.18636;fun;0.16587
127563;angel;0.2669;phoebe;0.13069;shine;0.10945
31618;may;0.10065;mmm;0.09934;papa;0.08721
201084;sweet;0.08117;love;0.05923;callin;0.0579
109191;rockin;0.39625;beats;0.3729;block;0.36325
257660;sheep;0.07931;lawnge;0.05354;dres;0.0504
31908;bird;0.33594;dog;0.29329;hey;0.09142
97621;let;0.16718;make;0.15533;oh;0.07595
201770;zanzinger;0.07317;william;0.06153;philosophize;0.05854
312508;beings;0.03556;action;0.02928;as;0.02905
303684;und;0.20422;hitze;0.17561;zuviel;0.1653
318181;yo;0.0456;hey;0.03724;ya;0.03485
1055;whoa;0.35734;hey;0.10359;yeah;0.06995
70044;og;0.33271;swing;0.18908;mr;0.17607
323675;screws;0.14134;rust;0.13024;fooled;0.12002
14761;cu;0.2976;alfama;0.1558;rua;0.13513
155464;water;0.0765;journey;0.07217;well;0.07133
357801;heartache;0.2777;tonight;0.13937;gon;0.07395
42485;strength;0.21495;perfect;0.15484;his;0.08788
66194;bothering;0.1121;earn;0.10714;enough;0.10127
290323;lunatic;0.3174;aristocratic;0.18297;logic;0.08231
201869;or;0.14509;friends;0.0677;really;0.05301
33072;swear;0.04735;fooled;0.03277;girl;0.03202
331426;whatever;0.20119;make;0.12944;baby;0.10497
226439;help;0.08646;myself;0.07012;nightshirt;0.06907
300326;leave;0.07942;away;0.07406;today;0.07285
97836;insight;0.08372;milky;0.07881;pours;0.07881
154554;confined;0.08907;unusual;0.08512;difficult;0.08207
115078;carrera;0.21363;y;0.15465;te;0.15293
337469;abandoned;0.07643;old;0.05955;back;0.0586
350364;ya;0.05519;let;0.04792;body;0.03601
97606;baby;0.10411;want;0.09394;alone;0.07934
332360;esse;0.16099;de;0.15169;pai;0.14316
328514;blue;0.33066;eyes;0.15126;laughing;0.10058
178527;moonlighting;0.09423;fly;0.09257;by;0.08258
197564;mystery;0.20131;train;0.13882;again;0.05645
14759;quando;0.25217;batem;0.24321;beijote;0.24321
190050;troubled;0.17883;bridge;0.12849;water;0.10466
300170;given;0.13785;open;0.1226;us;0.11917
161478;alone;0.06267;inanimate;0.06186;she;0.06181
158207;anything;0.15277;zebras;0.10627;she;0.10618
301556;friends;0.09313;empty;0.091;chairs;0.08141
